Assistance No.;Job No.;Vessel;Description;Vessel Name;Job;Departure;Arrival;Start Mobilisation;Ordered;On Site;Start - On Site;Lignes;Start Job;Start Job - End Job;Lignes2;End Job;End Job - End Mobilisation;Lignes3;End Mobilisation;Total;Lignes4;Assistant Hrs;Running Hrs.;Time Registration;Used Configuration;Comments
ASS21010719;JOB21005549;SOUTHAMPTON;Southampton;CENTAURUS LEADER;LOCK;Ligplaats 1239, VRASENEDOK;Zuidelijk Insteekdok ZID WEST;2021-01-30 04:45:00;30/01/21 05:10:00;2021-01-30 05:00:00;;;30/01/21 05:10:00;;;30/01/21 05:45:00;;;30/01/21 06:15:00;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010705;JOB21005541;SOUTHAMPTON;Southampton;COSCO SHIPPING PISCES;VOORHAVEN;Albert II dok APM TERMINAL;;2021-01-30 01:45:00;30/01/21 02:50:00;2021-01-30 02:15:00;;;30/01/21 02:50:00;;;30/01/21 03:45:00;;;30/01/21 04:15:00;;;0,9;2,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010662;JOB21005526;SOUTHAMPTON;Southampton;EURASIAN HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-01-29 19:15:00;29/01/21 22:05:00;2021-01-29 22:00:00;;;29/01/21 22:10:00;;;29/01/21 23:45:00;;;30/01/21 00:15:00;;;1,6;5,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010526;JOB21005450;SOUTHAMPTON;Southampton;SCHELDE HIGHWAY;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-01-29 13:15:00;29/01/21 14:00:00;2021-01-29 13:45:00;;;29/01/21 14:04:13;;;29/01/21 15:15:00;;;29/01/21 15:30:00;;;1,2;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010455;JOB21005395;SOUTHAMPTON;Southampton;THAMES HIGHWAY;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID WEST;2021-01-29 11:30:00;29/01/21 12:00:00;2021-01-29 12:00:00;;;29/01/21 12:30:41;;;29/01/21 13:04:10;;;29/01/21 13:30:00;;;0,6;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010392;JOB21005346;SOUTHAMPTON;Southampton;SCHELDE HIGHWAY;SHIFT ACHTERHAVEN;Zuidelijk Insteekdok STEIGER TOYOTA;;2021-01-29 09:00:00;29/01/21 09:45:00;2021-01-29 09:15:00;;;29/01/21 09:55:00;;;29/01/21 10:25:00;;;29/01/21 10:55:00;;;0,5;1,9;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010363;JOB21005314;SOUTHAMPTON;Southampton;THAMES HIGHWAY;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-29 07:50:00;29/01/21 12:00:00;2021-01-29 08:05:00;;;29/01/21 08:10:00;;;29/01/21 08:50:00;;;29/01/21 09:00:00;;;0,7;1,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010303;JOB21005279;SOUTHAMPTON;Southampton;AUTO ENERGY;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-29 03:00:00;29/01/21 02:15:00;2021-01-29 03:10:00;;;29/01/21 03:20:03;;;29/01/21 04:30:00;;;29/01/21 05:00:00;;;1,2;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010277;JOB21005271;SOUTHAMPTON;Southampton;OPAL LEADER;LOCK;;Zuidelijk Insteekdok TOYOTA ZID;2021-01-28 22:50:00;28/01/21 23:45:00;2021-01-29 00:41:14;;;29/01/21 00:45:00;;;29/01/21 01:30:00;;;29/01/21 02:00:00;;;0,8;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21010236;JOB21005250;SOUTHAMPTON;Southampton;SCHELDE HIGHWAY;LOCK;;Zuidelijk Insteekdok STEIGER TOYOTA;2021-01-28 19:45:00;28/01/21 20:25:00;2021-01-28 20:10:00;;;28/01/21 20:25:00;;;28/01/21 22:19:35;;;28/01/21 22:21:02;;;1,9;2,6;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21010120;JOB21005224;SOUTHAMPTON;Southampton;CMA CGM FORT DESAIX;VOORHAVEN;Albert II dok APM TERMINAL;;2021-01-28 15:30:00;28/01/21 17:15:00;2021-01-28 16:00:00;;;28/01/21 17:15:00;;;28/01/21 17:35:00;;;28/01/21 18:05:00;;;0,3;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009800;JOB21005094;SOUTHAMPTON;Southampton;CMA CGM FORT DESAIX;VOORHAVEN;;Albert II dok APM TERMINAL;2021-01-27 22:20:00;27/01/21 22:45:00;2021-01-27 22:40:00;;;27/01/21 22:45:00;;;27/01/21 23:20:00;;;27/01/21 23:50:00;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009760;JOB21005076;SOUTHAMPTON;Southampton;RUDOLF SAMOYLOVICH;VOORHAVEN;;LNG LNG TERMINAL;2021-01-27 19:40:00;27/01/21 20:45:00;2021-01-27 20:40:00;;;27/01/21 20:45:00;;;27/01/21 22:20:00;;;27/01/21 22:20:00;;;1,6;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009664;JOB21005005;SOUTHAMPTON;Southampton;CLEAN HORIZON;VOORHAVEN;;LNG LNG STEIGER WEST;2021-01-27 14:20:00;27/01/21 15:05:00;2021-01-27 15:10:00;;;27/01/21 15:10:00;;;27/01/21 16:55:00;;;27/01/21 17:25:00;;;1,8;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009516;JOB21004910;SOUTHAMPTON;Southampton;FIDELIO;LOCK;;Zuidelijk Insteekdok WALLENIUS;2021-01-27 03:25:00;27/01/21 04:00:00;2021-01-27 03:55:00;;;27/01/21 04:00:00;;;27/01/21 04:30:00;;;27/01/21 05:00:00;;;0,5;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009431;JOB21004866;SOUTHAMPTON;Southampton;LEO LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-01-26 23:59:00;27/01/21 00:25:00;2021-01-27 00:25:00;;;27/01/21 00:25:00;;;27/01/21 02:05:00;;;27/01/21 02:35:00;;;1,7;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009365;JOB21004837;SOUTHAMPTON;Southampton;HOEGH SEOUL;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-01-26 18:05:00;26/01/21 18:10:00;2021-01-26 18:15:00;;;26/01/21 18:15:00;;;26/01/21 19:55:00;;;26/01/21 20:25:00;;;1,7;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009230;JOB21004744;SOUTHAMPTON;Southampton;VIKING DIAMOND;LOCK;Zuidelijk Insteekdok STEIGER TOYOTA;;2021-01-26 13:30:42;26/01/21 13:45:00;2021-01-26 13:30:46;;;26/01/21 13:42:02;;;26/01/21 15:20:01;;;26/01/21 15:50:01;;;1,6;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009203;JOB21004746;SOUTHAMPTON;Southampton;RCC ASIA;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-26 11:46:00;26/01/21 11:40:00;2021-01-26 11:53:00;;;26/01/21 11:54:43;;;26/01/21 13:30:08;;;26/01/21 13:30:09;;;1,6;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009156;JOB21004731;SOUTHAMPTON;Southampton;MORNING CONDUCTOR;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-01-26 09:45:00;26/01/21 10:30:00;2021-01-26 09:47:13;;;26/01/21 10:30:00;;;26/01/21 11:44:47;;;26/01/21 11:45:32;;;1,2;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009134;JOB21004698;SOUTHAMPTON;Southampton;HOEGH SEOUL;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-26 07:00:00;26/01/21 05:40:00;2021-01-26 07:30:00;;;26/01/21 07:30:00;;;26/01/21 08:08:26;;;26/01/21 08:38:00;;;0,6;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009087;JOB21004686;SOUTHAMPTON;Southampton;CITY OF ST PETERSBURG;LOCK;;Noordelijk Insteekdok ICO WEST;2021-01-26 01:20:00;26/01/21 01:55:00;2021-01-26 01:50:00;;;26/01/21 01:55:00;;;26/01/21 03:30:00;;;26/01/21 04:00:00;;;1,6;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21009013;JOB21004536;SOUTHAMPTON;Southampton;AZALEA ACE;LOCK;Noordelijk Insteekdok ICO WEST;;2021-01-25 21:25:00;25/01/21 23:45:00;2021-01-25 23:45:00;;;25/01/21 23:45:00;;;26/01/21 01:20:00;;;26/01/21 01:20:00;;;1,6;3,9;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008971;JOB21004652;SOUTHAMPTON;Southampton;PRIME ACE;LOCK;Noordelijk Insteekdok CTO OOST;;2021-01-25 19:00:00;25/01/21 19:30:00;2021-01-25 19:30:00;;;25/01/21 19:30:00;;;25/01/21 21:25:00;;;25/01/21 21:25:00;;;1,9;2,4;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008835;JOB21004514;SOUTHAMPTON;Southampton;NOCC OCEANIC;LOCK;;Zuidelijk Insteekdok SRT ZID;2021-01-25 11:53:27;25/01/21 10:30:00;2021-01-25 12:05:00;;;25/01/21 12:22:50;;;25/01/21 13:00:01;;;25/01/21 13:30:00;;;0,6;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008922;JOB21004537;SOUTHAMPTON;Southampton;AZALEA ACE;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID OOST;2021-01-25 10:30:00;25/01/21 10:55:00;2021-01-25 11:00:00;;;25/01/21 11:00:00;;;25/01/21 11:55:00;;;25/01/21 12:05:00;;;0,9;1,6;Finished;;VRAI
ASS21008682;JOB21004458;SOUTHAMPTON;Southampton;AZALEA ACE;LOCK;;Zuidelijk Insteekdok ZID OOST;2021-01-25 00:30:00;25/01/21 01:15:00;2021-01-25 01:00:00;;;25/01/21 01:15:00;;;25/01/21 02:50:00;;;25/01/21 03:20:00;;;1,6;2,8;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21008671;JOB21004455;SOUTHAMPTON;Southampton;CSCL MERCURY;VOORHAVEN;Albert II dok APM TERMINAL;;2021-01-24 23:00:00;24/01/21 23:25:00;2021-01-24 23:15:00;;;24/01/21 23:25:00;;;25/01/21 00:30:00;;;25/01/21 00:30:00;;;1,1;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008644;JOB21004447;SOUTHAMPTON;Southampton;MALACCA HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-01-24 21:25:00;24/01/21 21:50:00;2021-01-24 21:50:00;;;24/01/21 21:50:00;;;24/01/21 23:00:00;;;24/01/21 23:00:00;;;1,2;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008572;JOB21004401;SOUTHAMPTON;Southampton;LEO LEADER;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-24 16:30:00;24/01/21 14:40:00;2021-01-24 17:00:00;;;24/01/21 17:05:06;;;24/01/21 17:39:11;;;24/01/21 18:10:11;;;0,6;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008902;JOB21004577;SOUTHAMPTON;Southampton;SAMSON;SHIFT ACHTERHAVEN;;Noordelijk Insteekdok CTO WEST;2021-01-24 14:40:00;24/01/21 15:20:00;2021-01-24 15:20:00;;;24/01/21 15:20:00;;;24/01/21 16:15:00;;;24/01/21 16:45:00;;;0,9;2,1;Finished;;VRAI
ASS21008539;JOB21004398;SOUTHAMPTON;Southampton;VIKING DESTINY;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID WEST;2021-01-24 13:30:00;24/01/21 14:00:00;2021-01-24 14:00:00;;;24/01/21 14:00:00;;;24/01/21 15:01:38;;;24/01/21 15:10:00;;;1,;1,7;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21008503;JOB21004374;SOUTHAMPTON;Southampton;CAPRICORNUS LEADER;LOCK;;Zuidelijk Insteekdok STEIGER TOYOTA;2021-01-24 10:00:00;24/01/21 07:52:00;2021-01-24 10:30:00;;;24/01/21 10:30:00;;;24/01/21 11:09:29;;;24/01/21 11:39:11;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008483;JOB21004376;SOUTHAMPTON;Southampton;PRIME ACE;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID WEST;2021-01-24 08:30:00;24/01/21 09:00:00;2021-01-24 09:00:00;;;24/01/21 09:00:00;;;24/01/21 09:45:00;;;24/01/21 10:15:00;;;0,8;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008425;JOB21004351;SOUTHAMPTON;Southampton;SPICA LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-01-24 03:30:00;24/01/21 04:05:00;2021-01-24 03:50:00;;;24/01/21 04:00:00;;;24/01/21 04:45:00;;;24/01/21 05:15:00;;;0,8;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008344;JOB21004320;SOUTHAMPTON;Southampton;TOMAR;LOCK;Zuidelijk Insteekdok SRT ZID;;2021-01-23 21:37:11;23/01/21 22:00:00;2021-01-23 21:50:00;;;23/01/21 22:00:00;;;23/01/21 22:45:00;;;23/01/21 23:15:00;;;0,8;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21008302;JOB21004298;SOUTHAMPTON;Southampton;VIKING DESTINY;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-23 18:10:00;23/01/21 19:00:00;2021-01-23 18:50:00;;;23/01/21 19:00:00;;;23/01/21 20:40:00;;;23/01/21 21:10:00;;;1,7;3,;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21008030;JOB21004175;SOUTHAMPTON;Southampton;SPICA LEADER;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-22 23:20:00;22/01/21 23:50:00;2021-01-22 23:45:00;;;22/01/21 23:50:00;;;23/01/21 00:30:00;;;23/01/21 01:00:00;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007999;JOB21004165;SOUTHAMPTON;Southampton;SEAGAS MAJOR;VOORHAVEN;;Geul West - ZP1 BBM;2021-01-22 21:30:00;22/01/21 21:55:00;2021-01-22 21:50:00;;;22/01/21 21:55:00;;;22/01/21 22:30:00;;;22/01/21 23:00:00;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007985;JOB21004158;SOUTHAMPTON;Southampton;SUPREME ACE;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-01-22 19:20:00;22/01/21 21:15:00;2021-01-22 19:30:00;;;22/01/21 20:00:00;;;22/01/21 21:30:00;;;22/01/21 21:30:00;;;1,5;2,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007952;JOB21004112;SOUTHAMPTON;Southampton;TOMAR;LOCK;;Zuidelijk Insteekdok SRT ZID;2021-01-22 16:30:00;22/01/21 17:10:00;2021-01-22 17:00:00;;;22/01/21 17:09:33;;;22/01/21 19:20:00;;;22/01/21 19:20:00;;;2,2;2,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007822;JOB21004001;SOUTHAMPTON;Southampton;MOSEL ACE;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-22 09:30:00;22/01/21 10:00:00;2021-01-22 10:00:00;;;22/01/21 10:00:00;;;22/01/21 10:35:47;;;22/01/21 11:05:14;;;0,6;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007581;JOB21003918;SOUTHAMPTON;Southampton;BORE SONG;VOORHAVEN;;Visartsluis - ZP1 OCHZ WESTERHOOFD;2021-01-21 16:30:00;21/01/21 16:30:00;2021-01-21 16:30:00;;;21/01/21 16:30:00;;;21/01/21 17:23:34;;;21/01/21 17:54:00;;;0,9;1,4;Finished;;FAUX
ASS21007509;JOB21003850;SOUTHAMPTON;Southampton;FEDOR LITKE;VOORHAVEN;LNG LNG TERMINAL;;2021-01-21 15:00:00;21/01/21 15:30:00;2021-01-21 15:10:00;;;21/01/21 15:33:04;;;21/01/21 16:13:02;;;21/01/21 16:30:00;;;0,7;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007473;JOB21003836;SOUTHAMPTON;Southampton;LNG PHECDA;VOORHAVEN;LNG LNG STEIGER WEST;;2021-01-21 13:30:00;21/01/21 14:00:00;2021-01-21 14:00:00;;;21/01/21 14:05:49;;;21/01/21 14:55:15;;;21/01/21 15:00:00;;;0,8;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007432;JOB21003793;SOUTHAMPTON;Southampton;CMA CGM FORT SAINT CHARLES;VOORHAVEN;;Albert II dok APM TERMINAL;2021-01-21 10:45:00;21/01/21 11:15:00;2021-01-21 11:15:00;;;21/01/21 11:15:00;;;21/01/21 12:10:00;;;21/01/21 12:40:00;;;0,9;1,9;Finished;;VRAI
ASS21007318;JOB21003757;SOUTHAMPTON;Southampton;DELPHINE;VOORHAVEN;;Brittaniadok C.RO  BRITTANNIADOK;2021-01-21 08:30:00;21/01/21 09:10:00;2021-01-21 09:00:00;;;21/01/21 09:10:12;;;21/01/21 09:45:00;;;21/01/21 10:15:00;;;0,6;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007314;JOB21003733;SOUTHAMPTON;Southampton;PAULINE;VOORHAVEN;;Hermespier C.RO HERMESKAAI;2021-01-21 06:20:00;21/01/21 06:40:00;2021-01-21 06:40:00;;;21/01/21 06:40:00;;;21/01/21 07:40:00;;;21/01/21 08:10:00;;;1,;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007263;JOB21003730;SOUTHAMPTON;Southampton;FLANDRIA SEAWAYS;VOORHAVEN;;Wielingendok WIELINGENDOK;2021-01-21 04:10:00;21/01/21 04:55:00;2021-01-21 04:40:00;;;21/01/21 04:55:00;;;21/01/21 06:05:03;;;21/01/21 06:35:00;;;1,2;2,4;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007230;JOB21003721;SOUTHAMPTON;Southampton;MSC EYRA;VOORHAVEN;;Albert II dok APM TERMINAL;2021-01-21 00:50:00;20/01/21 23:27:00;2021-01-21 01:20:00;;;21/01/21 01:35:00;;;21/01/21 02:45:00;;;21/01/21 03:15:00;;;1,2;2,4;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21007221;JOB21003708;SOUTHAMPTON;Southampton;OOCL GERMANY;VOORHAVEN;Albert II dok APM TERMINAL;;2021-01-20 22:10:00;20/01/21 23:59:00;2021-01-20 22:50:00;;;20/01/21 23:45:00;;;21/01/21 00:50:02;;;21/01/21 01:20:00;;;1,1;3,2;Finished;;VRAI
ASS21007167;JOB21003692;SOUTHAMPTON;Southampton;IGUAZU HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;2021-01-20 18:30:00;20/01/21 21:30:00;2021-01-20 20:00:00;;;20/01/21 20:24:08;;;20/01/21 22:11:04;;;20/01/21 22:41:00;;;1,8;4,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006877;JOB21003548;SOUTHAMPTON;Southampton;OOCL GERMANY;VOORHAVEN;;Albert II dok APM TERMINAL;2021-01-20 09:51:30;20/01/21 10:45:00;2021-01-20 10:35:00;;;20/01/21 10:45:48;;;20/01/21 11:58:13;;;20/01/21 12:30:00;;;1,2;2,6;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21006846;JOB21003536;SOUTHAMPTON;Southampton;CELINE;VOORHAVEN;Rede;K 613;2021-01-20 08:38:04;20/01/21 09:10:00;2021-01-20 08:38:15;;;20/01/21 09:14:27;;;20/01/21 09:47:54;;;20/01/21 09:50:09;;;0,6;1,2;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21006803;JOB21003514;SOUTHAMPTON;Southampton;CARMEN;LOCK;;Zuidelijk Insteekdok SRT ZID;2021-01-20 05:55:34;20/01/21 06:30:00;2021-01-20 06:24:00;;;20/01/21 06:28:25;;;20/01/21 08:03:55;;;20/01/21 08:36:48;;;1,6;2,7;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21006730;JOB21003493;SOUTHAMPTON;Southampton;IGUAZU HIGHWAY;LOCK;;Zuidelijk Insteekdok ZID OOST;2021-01-20 01:30:00;20/01/21 02:10:00;2021-01-20 02:00:00;;;20/01/21 02:15:12;;;20/01/21 04:20:39;;;20/01/21 04:50:00;;;2,1;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006693;JOB21003480;SOUTHAMPTON;Southampton;GRAVITY HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;Ligplaats 1303, VERREBROEKDOK;2021-01-19 21:35:00;19/01/21 22:40:00;2021-01-19 22:33:37;;;19/01/21 22:43:55;;;20/01/21 00:17:01;;;20/01/21 00:47:00;;;1,6;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006641;JOB21003458;SOUTHAMPTON;Southampton;VIKING AMBER;LOCK;Zuidelijk Insteekdok ZID WEST;;2021-01-19 19:30:00;19/01/21 20:05:00;2021-01-19 19:54:10;;;19/01/21 20:07:43;;;19/01/21 21:35:00;;;19/01/21 22:05:00;;;1,5;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006599;JOB21003441;SOUTHAMPTON;Southampton;AUTOSKY;LOCK ONLY;Zuidelijk Insteekdok ZID OOST;;2021-01-19 17:36:57;19/01/21 18:00:00;2021-01-19 17:42:42;;;19/01/21 18:01:38;;;19/01/21 18:51:28;;;19/01/21 19:20:00;;;0,8;1,7;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21006424;JOB21003321;SOUTHAMPTON;Southampton;TIJUCA;SHIFT ACHTERHAVEN;;Noordelijk Insteekdok ICO WEST;2021-01-19 12:04:00;19/01/21 12:05:00;2021-01-19 12:04:00;;;19/01/21 12:04:00;;;19/01/21 13:09:00;;;19/01/21 13:40:00;;;1,1;1,6;Finished;;FAUX
ASS21006339;JOB21003264;SOUTHAMPTON;Southampton;TIJUCA;FIREWATCH;;Noordelijk Insteekdok ICO WEST;2021-01-19 07:00:00;19/01/21 07:15:00;2021-01-19 07:15:00;;;19/01/21 07:15:00;;;19/01/21 12:03:14;;;19/01/21 12:03:17;;;4,8;5,1;Finished;;VRAI
ASS21006254;JOB21003238;SOUTHAMPTON;Southampton;VIKING AMBER;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-19 03:55:00;19/01/21 04:35:00;2021-01-19 04:15:00;;;19/01/21 04:39:39;;;19/01/21 07:02:15;;;19/01/21 07:02:51;;;2,4;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006230;JOB21003230;SOUTHAMPTON;Southampton;LIBERTY;LOCK;Zuidelijk Insteekdok WALLENIUS;;2021-01-19 01:45:00;19/01/21 02:15:00;2021-01-19 02:15:00;;;19/01/21 02:27:31;;;19/01/21 03:54:45;;;19/01/21 04:25:00;;;1,5;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21006135;JOB21003189;SOUTHAMPTON;Southampton;COSCO SHIPPING GALAXY;VOORHAVEN;;Albert II dok APM TERMINAL;2021-01-18 18:30:00;18/01/21 17:31:00;2021-01-18 18:48:22;;;18/01/21 18:51:38;;;18/01/21 19:58:40;;;18/01/21 20:28:00;;;1,1;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21005942;JOB21003054;SOUTHAMPTON;Southampton;NORDIC ACE;LOCK ONLY;Noordelijk Insteekdok ICO WEST;;2021-01-18 11:31:07;18/01/21 16:45:00;2021-01-18 13:50:20;;;18/01/21 14:03:02;;;18/01/21 14:35:15;;;18/01/21 15:31:09;;;0,5;4,;Finished;TOWING WINCH FWD / STBD;VRAI
ASS21005548;JOB21002862;SOUTHAMPTON;Southampton;THERMOPYLAE;LOCK;Zuidelijk Insteekdok WALLENIUS;;2021-01-17 07:58:10;17/01/21 09:00:00;2021-01-17 08:44:45;;;17/01/21 08:56:49;;;17/01/21 10:23:52;;;17/01/21 10:54:00;;;1,5;2,9;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21005526;JOB21002855;SOUTHAMPTON;Southampton;GEORGIY USHAKOV;VOORHAVEN;LNG LNG TERMINAL;;2021-01-17 06:26:42;17/01/21 07:00:00;2021-01-17 06:48:00;;;17/01/21 07:03:24;;;17/01/21 07:38:44;;;17/01/21 07:57:08;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21005441;JOB21002820;SOUTHAMPTON;Southampton;NORDIC ACE;LOCK ONLY;;Noordelijk Insteekdok ICO WEST;2021-01-16 22:30:00;16/01/21 17:47:00;2021-01-16 23:09:15;;;16/01/21 23:12:53;;;16/01/21 23:33:09;;;17/01/21 00:03:00;;;0,3;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21005370;JOB21002798;SOUTHAMPTON;Southampton;ANTARES LEADER;LOCK;;Zuidelijk Insteekdok ZID OOST;2021-01-16 18:20:00;16/01/21 16:21:00;2021-01-16 18:50:00;;;16/01/21 18:51:36;;;16/01/21 21:06:31;;;16/01/21 21:35:00;;;2,2;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21005292;JOB21002774;SOUTHAMPTON;Southampton;ARA AMSTERDAM;VOORHAVEN;;Albert II dok APM TERMINAL;2021-01-16 12:48:20;16/01/21 12:00:00;2021-01-16 13:16:31;;;16/01/21 13:22:20;;;16/01/21 14:06:00;;;16/01/21 14:25:33;;;0,7;1,6;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21005226;JOB21002738;SOUTHAMPTON;Southampton;MALACCA HIGHWAY;LOCK;Zuidelijk Insteekdok TOYOTA ZID;;2021-01-16 09:30:00;16/01/21 10:00:00;2021-01-16 09:42:55;;;16/01/21 09:57:10;;;16/01/21 11:28:37;;;16/01/21 12:00:00;;;1,5;2,5;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21005169;JOB21002717;SOUTHAMPTON;Southampton;SIRIUS HIGHWAY;LOCK;;Zuidelijk Insteekdok ZID OOST;2021-01-16 02:00:00;15/01/21 23:04:00;2021-01-16 02:30:00;;;16/01/21 02:37:19;;;16/01/21 04:40:46;;;16/01/21 05:10:00;;;2,1;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21005134;JOB21002708;SOUTHAMPTON;Southampton;GEORGIY USHAKOV;VOORHAVEN;;LNG LNG TERMINAL;2021-01-15 22:00:00;15/01/21 20:06:00;2021-01-15 22:30:00;;;15/01/21 22:59:52;;;16/01/21 00:34:41;;;16/01/21 01:05:00;;;1,6;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21004933;JOB21002608;SOUTHAMPTON;Southampton;CLEAN OCEAN;FIREWATCH;Brandwacht;LNG LNG STEIGER WEST;2021-01-15 12:05:02;15/01/21 12:05:00;2021-01-15 12:05:07;;;15/01/21 12:05:31;;;16/01/21 00:30:00;;;16/01/21 01:00:00;;;12,4;12,9;Finished;;FAUX
ASS21004866;JOB21002553;SOUTHAMPTON;Southampton;CLEAN OCEAN;VOORHAVEN;;LNG LNG STEIGER WEST;2021-01-15 09:20:00;15/01/21 10:00:00;2021-01-15 10:10:00;;;15/01/21 10:34:20;;;15/01/21 11:47:36;;;15/01/21 12:00:50;;;1,2;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21004778;JOB21002506;SOUTHAMPTON;Southampton;EMERALD LEADER;LOCK;;Zuidelijk Insteekdok ZID WEST;2021-01-15 03:45:00;15/01/21 02:50:00;2021-01-15 04:15:00;;;15/01/21 04:22:17;;;15/01/21 04:53:53;;;15/01/21 05:23:00;;;0,5;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
